defined_class	defined_class_name	new_entity	new_entity_label	parent_entity	parent_entity_label	exact_syn	defined_class_definition	dbxref	def_dbxref	depictedBy	depicted_by	image_comment	comment	has_obo_namespace	created_by	part_of	part_of_label	contained_in	contained_in_label	develops_from	develops_from_label	existence_starts_during_or_after	existence_starts_during_or_after_label	existence_ends_during_or_before	existence_ends_during_or_before_label	existence_overlaps	existence_overlaps_label	immediately_deep_to	immediately_deep_to_label	immediately_superficial_to	immediately_superficial_to_label	adjacent_to	adjacent_to_label	anterior_to	anterior_to_label	posterior_to	posterior_to_label	participates_in	participates_in_label	produced_by	produced_by_label	produces_this	produces_this_label	specific_to	specific_to_label	results_in 	results_ label 
PLANA:0000031	pigment cup cell	PLANA:0000031	pigment cup cell	PLANA:0000561	neuron associated cell (sensu Nematoda and Protostomia)	eye pigment cell|eye pigment cup cell|eye pigment producing cell|eye pigmented cell|melanin pigment cell|optic cup cell|photoceptor pigmented cell|pigment cell	Non-neuronal, pigmented cells arrayed along the proximal side of the optic cup.	PMID:17251262|PMID:17390146|PMID:17553481|PMID:17905225|PMID:20967238|PMID:21282632|PMID:21458439|PMID:21852957|PMID:22339734|PMID:22445864|PMID:22884275|PMID:23250205|PMID:23318641|PMID:24063805|PMID:25254346|PMID:25493551|PMID:26017970|PMID:27122174|PMID:27551436|PMID:27606067|PMID:28137894|PMID:28245923|PMID:28287248|PMID:28495872|PMID:28976975|PMID:29158443|PMID:29674431|PMID:29674432|PMID:30471994						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4798	PLANA:0000075	optic cup	PLANA:0000141|PLANA:0000140|PLANA:0000418	dorsal region|anterior region|head	PLANA:0000095	trail cell	PLANA:0000007	Stage 7			PLANA:0000008|PLANA:0000214|PLANA:0004504|PLANA:0000007|PLANA:0004503	Stage 8|juvenile|asexual adult|Stage 7|adult hermaphrodite																				
PLANA:0000032	dorsal midline	PLANA:0000032	dorsal midline				The median line/plane of bilateral symmetry along the anteroposterior axis on the dorsal surface of the animal.			Don't Edit here. Edit in anatomicalSpaceLocatedInAnatomicalEntity.tsv tab				Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4531																																
PLANA:0000033	epidermal progenitor cell	PLANA:0000033	epidermal progenitor cell				Mitotically active zeta neoblasts and their post-mitotic descendants which undergo progressive differentiation and outward directed movement through the mesenchyme prior to incorporation into the epidermis, where terminal differentiation occurs.			Don't Edit here. Edit in progenitorCellTypes.tsv tab				Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4567																																
PLANA:0000034	epidermis	PLANA:0000034	epidermis	PLANA:0000431	organ	epidermal layer|epidermis|epithelium|mature epidermis|tegument| definitive epidermis	A single cell layer of post-mitotic epithelial cells containing ciliated and non-ciliated cell types forming the exterior surface of the animal.	ISBN:9780070316607|OCLC:16809160|PMID:15866156|PMID:16311336|PMID:18786419|PMID:19048075|PMID:19247960|PMID:19852954|PMID:20215344|PMID:20511647|PMID:20599901|PMID:20865784|PMID:21179478|PMID:21282632|PMID:21295483|PMID:22252539|PMID:22549959|PMID:23235145|PMID:23297191|PMID:23954785|PMID:24120894|PMID:24173799|PMID:24922054|PMID:24950970|PMID:25558068|PMID:25772472|PMID:26114597|PMID:26457503|PMID:26651295|PMID:26711341|PMID:27034770|PMID:27074666|PMID:27150006|PMID:27163480|PMID:27240733|PMID:27501047|PMID:27612384|PMID:28137894|PMID:28216315|PMID:28245923|PMID:28292427|PMID:28686611|PMID:28757112|PMID:28976975|PMID:29100657|PMID:29158443|PMID:29273738|PMID:29674431|PMID:29674432|PMID:29906446|PMID:30194301|PMID:30282036|PMID:30962434					At present, this definition does not apply to epithelial structures other than the dorsal and ventral epidermis (i.e., the pharyngeal epithelium).	Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4569	PLANA:0004529	integumental system	PLANA:0004527|PLANA:0000141|PLANA:0000418|PLANA:0000420|PLANA:0000142|PLANA:0000419|PLANA:0000421|PLANA:0000143|PLANA:0000140	copulatory region|dorsal region|head|parapharyngeal region|posterior region|prepharyngeal region|tail|ventral region |anterior region	PLANA:0000033	epidermal progenitor cell	PLANA:0000005	Stage 5			PLANA:0000005|PLANA:0000006|PLANA:0000214|PLANA:0000007|PLANA:0004504|PLANA:0004503|PLANA:0000008	Stage 5|Stage 6|juvenile|Stage 7|asexual adult|adult hermaphrodite|Stage 8																				
PLANA:0000035	Category 3 cell	PLANA:0000035	Category 3 cell	PLANA:0000033 |PLANA:0002095	epidermal progenitor cell | somatic cell	AGAT-1 expressing cell|AGAT1 expressing cell|Category 3 gene expressing cell|Smed-AGAT-1+ cell|late division progeny|late epidermal progenitor|late neoblast progeny|late postmitotic progeny|late progeny	Post-mitotic, mesenchymally located epidermal progenitors downstream of the Category 2 cells.	PMID:18786419|PMID:20040488|PMID:21894189|PMID:22252539|PMID:22427692|PMID:22439894|PMID:22899852|PMID:23297191|PMID:23318635|PMID:23629965|PMID:23954785|PMID:24063805|PMID:24173799|PMID:24367277|PMID:26114597|PMID:26457503|PMID:26651295|PMID:27013241|PMID:27068018|PMID:28072387						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4463	PLANA:0004529	integumental system	PLANA:0000418|PLANA:0000419|PLANA:0000141|PLANA:0004527|PLANA:0000143|PLANA:0000420|PLANA:0000421|PLANA:0000140|PLANA:0000142	head|prepharyngeal region|dorsal region|copulatory region|ventral region|parapharyngeal region|tail|anterior region|posterior region	PLANA:0000028	Category 2 cell	PLANA:0000005	Stage 5			PLANA:0004503|PLANA:0004504|PLANA:0000006|PLANA:0000007|PLANA:0000008|PLANA:0000214|PLANA:0000005	adult hermaphrodite|asexual adult|Stage 6|Stage 7|Stage 8|juvenile|Stage 5																				
PLANA:0000036	eye	PLANA:0000036	eye	PLANA:0000431	organ	cerebral eye|eye spot|eye-spot|eyespot|ocelli|photoreceptor	An organ that detects light.	ISBN:9780070316607|PMID:15866156|PMID:15972844|PMID:16311336|PMID:16890156|PMID:17251262|PMID:17553481|PMID:17905225|PMID:17942485|PMID:18063755|PMID:18063757|PMID:18202849|PMID:18287199|PMID:18456843|PMID:18786419|PMID:19048075|PMID:19174194|PMID:19211673|PMID:19247960|PMID:19766622|PMID:19805089|PMID:19852954|PMID:20040488|PMID:20215344|PMID:20223763|PMID:20422023|PMID:20599901|PMID:20707997|PMID:20865784|PMID:20967238|PMID:21179478|PMID:21282632|PMID:21295481|PMID:21295483|PMID:21356107|PMID:21458439|PMID:21566185|PMID:21566195|PMID:21747960|PMID:21806978|PMID:21828097|PMID:21852957|PMID:21894189|PMID:21937596|PMID:22125640|PMID:22318224|PMID:22339734|PMID:22385657|PMID:22411224|PMID:22439894|PMID:22445864|PMID:22479207|PMID:22549959|PMID:22884275|PMID:22899852|PMID:23235145|PMID:23297191|PMID:23318635|PMID:23318641|PMID:23405188|PMID:23629965|PMID:23903188|PMID:24063805|PMID:24120894|PMID:24131630|PMID:24173799|PMID:24238224|PMID:24415944|PMID:24704339|PMID:24737865|PMID:24922054|PMID:24950970|PMID:24992682|PMID:25017721|PMID:25254346|PMID:25356635|PMID:25493551|PMID:25558068|PMID:25725068|PMID:25772472|PMID:25956527|PMID:26017970|PMID:26062938|PMID:26114597|PMID:26457503|PMID:26525673|PMID:26556349|PMID:26618653|PMID:26711341|PMID:26884331|PMID:27034770|PMID:27063937|PMID:27150006|PMID:27240733|PMID:27542689|PMID:27551436|PMID:27606067|PMID:27654173|PMID:27800171|PMID:28171748|PMID:28216315|PMID:28287248|PMID:28292427|PMID:28495872|PMID:28686611|PMID:28893948|PMID:28976975|PMID:29100657|PMID:29158443|PMID:29273738|PMID:29291974|PMID:29291981|PMID:29357350|PMID:29547123|PMID:29674431|PMID:30237141|PMID:30282036|PMID:30297872|PMID:30383829|PMID:30485821|PMID:30962434|UBERON:0000970|https://doi.org/10.1101/279364			http://purl.obolibrary.org/obo/plana/images/eye.png		Depicted by field contains hematoxylin and eosin staining section of a asexual adult animal. The eyes are indicated by arrows. Scale bar = 250um	Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4584	PLANA:0000124	visual system	PLANA:0000140|PLANA:0000418|PLANA:0000141	anterior region|head|dorsal region	PLANA:0000095	trail cell	PLANA:0000007	Stage 7			PLANA:0004503|PLANA:0000007|PLANA:0000214|PLANA:0004504|PLANA:0000008	adult hermaphrodite|Stage 7|juvenile|asexual adult|Stage 8																				
PLANA:0000037	definitive tissue	PLANA:0000037	definitive tissue	PLANA:0000113	tissue		Adult tissues built during late embryonic stages or juvenile development.	PMID:28072387|PMID:2888018						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4513																																
PLANA:0000038	ventral midline	PLANA:0000038	ventral midline				The median line/ plane of bilateral symmetry along the anteroposterior axis on the ventral surface of the animal.			Don't Edit here. Edit in anatomicalSpaceLocatedInAnatomicalEntity.tsv tab				Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4953																																
PLANA:0000039	gamma neoblast	PLANA:0000039	gamma neoblast	PLANA:0000120|PLANA:0000429 	progenitor cell|neoblast 	gamma|gamma class neoblast|gamma-neoblast|gut progenitor cell	An abundant neoblast subclass, exhibiting enriched expression of gata456a, hnf4, prox-1 and nkx2.2, implicated in maintenance and regeneration of the definitive gut.	PMID:25017721|PMID:26651295|PMID:27013241|PMID:27150006|PMID:27542689|PMID:28287248|PMID:28757112|PMID:28807897|PMID:29674431|PMID:29674432|PMID:29906446						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4613	PLANA:0000049	digestive system	PLANA:0000421|PLANA:0000419|PLANA:0000143|PLANA:0004527|PLANA:0000142|PLANA:0000141|PLANA:0000420|PLANA:0000140|PLANA:0000418	tail|prepharyngeal region|ventral region|copulatory region|posterior region|dorsal region|parapharyngeal region|anterior region|head	PLANA:0004517	blastomere	PLANA:0000005	Stage 5			PLANA:0000006|PLANA:0000008|PLANA:0000007|PLANA:0000214|PLANA:0004503|PLANA:0004504|PLANA:0000005	Stage 6|Stage 8|Stage 7|juvenile|adult hermaphrodite|asexual adult|Stage 5																				
PLANA:0000040	Schmidtea mediterranea developmental stage	PLANA:0000040	Schmidtea mediterranea developmental stage	UBERON:0000105	life cycle stage		A stage of embryonic development defined by a unique gene expression signature, morphology and chronological time post-egg capsule deposition for hermaphrodites reared at 20˚C.	PMID:28072387						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4865																																
PLANA:0000041	aboral hemisphere	PLANA:0000041	aboral hemisphere	PLANA:0000423	embryonic subdivision		Stage 3-5 embryo hemisphere centered around the pole opposite the embryonic pharynx.	PMID:28072387						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4407							PLANA:0000003	Stage 3	PLANA:0000006	Stage 6	PLANA:0000003|PLANA:0000004|PLANA:0000006|PLANA:0000005	Stage 3|Stage 4|Stage 6|Stage 5																	PLANA:0000027|PLANA:0000116	Smed sexual biotype|embryo		
PLANA:0000042	anterior primary gut branch	PLANA:0000042	anterior primary gut branch	PLANA:0002086	primary gut branch		The single, central gut branch of the triclad gut anterior to the pharynx.	PMID:21664348			http://purl.obolibrary.org/obo/plana/images/anteriorprimarygutbranch.png	Depicted by field contains hematoxylin and eosin staining section of a asexual adult animal. Anterior primary gut branch indicated by arrows. Scale bar = 250um		Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4435	PLANA:0000026	gut	PLANA:0000141|PLANA:0000419|PLANA:0000143|PLANA:0000418|PLANA:0000140	dorsal region|prepharyngeal region|ventral region|head|anterior region			PLANA:0000007	Stage 7			PLANA:0000008|PLANA:0004504|PLANA:0004503|PLANA:0000007|PLANA:0000214	Stage 8|asexual adult|adult hermaphrodite|Stage 7|juvenile																				
PLANA:0000043	dorsal ventral margin	PLANA:0000043	dorsal ventral margin				Region along the edge of the animal where the dorsal and ventral surfaces meet.			Don't Edit here. Edit in anatomicalSpaceLocatedInAnatomicalEntity.tsv tab				Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4534																																
PLANA:0000044	cephalic ganglia	PLANA:0000044	cephalic ganglia	PLANA:0000431	organ	bi-lobed brain|bi-lobed cephalic ganglia|brain|cerebral ganglia	The planarian brain, consisting of two bilaterally symmetric lobes occupying a ventral position in the head.	ISBN:9780070316607|OCLC:16809160|PMID:15866156|PMID:16033796|PMID:16344473|PMID:16890156|PMID:17251262|PMID:17376870|PMID:17553481|PMID:17670787|PMID:17905225|PMID:17942485|PMID:17999079|PMID:18063755|PMID:18063757|PMID:18202849|PMID:18287199|PMID:19048075|PMID:19174194|PMID:19211673|PMID:19247960|PMID:19766622|PMID:20215344|PMID:20422023|PMID:20844018|PMID:20967238|PMID:21179478|PMID:21282632|PMID:21295481|PMID:21458439|PMID:21566195|PMID:21806978|PMID:22074376|PMID:22125640|PMID:22339734|PMID:22411224|PMID:22445864|PMID:22451003|PMID:22549959|PMID:23235145|PMID:23297191|PMID:23318635|PMID:23318641|PMID:23405188|PMID:23652002|PMID:24131630|PMID:24173799|PMID:24238224|PMID:24415944|PMID:24950970|PMID:25254346|PMID:25278423|PMID:25356635|PMID:25404302|PMID:25725068|PMID:25772472|PMID:25956527|PMID:26017970|PMID:26884331|PMID:27013241|PMID:27074666|PMID:27163480|PMID:27612382|PMID:27612384|PMID:27800171|PMID:28072387|PMID:28126842|PMID:28216315|PMID:28287248|PMID:29291974|PMID:29291981|PMID:29547123|PMID:29674431|PMID:30194301|PMID:30237141|https://doi.org/10.1101/279364						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4477	PLANA:0000103	central nervous system	PLANA:0000140|PLANA:0000143|PLANA:0000418 | PLANA:0000141	anterior region|ventral region|head | dorsal region			PLANA:0000006	Stage 6			PLANA:0000007|PLANA:0000008|PLANA:0000006|PLANA:0000214 |PLANA:0004503| PLANA:0004504	Stage 7|Stage 8|Stage 6|juvenile| adult hemaphrodite | asexual adult																				
PLANA:0000045	circular muscle cell	PLANA:0000045	circular muscle cell	PLANA:0000101 | PLANA:0002095	muscle cell | somatic cell	circular muscle fiber	Body wall muscle fibers arrayed around the dorsoventral axis. Upon regeneration, these are thought to be produced de novo in the blastema.	PMID:26904543|https://github.com/obophenotype/planaria-ontology/blob/master/metadata/planarefs/planaref-0000005.md						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4497	PLANA:0000240	body wall musculature	PLANA:0000419|PLANA:0000143|PLANA:0000418|PLANA:0000142|PLANA:0000141|PLANA:0000420|PLANA:0004527|PLANA:0000421|PLANA:0000140	prepharyngeal region|ventral region|head|posterior region|dorsal region|parapharyngeal region|copulatory region|tail|anterior region	PLANA:0000130	circular muscle progenitor cell					PLANA:0000214|PLANA:0004503|PLANA:0004504	juvenile|adult hermaphrodite|asexual adult																				
PLANA:0000046	clonogenic neoblast	PLANA:0000046	clonogenic neoblast	PLANA:0000429 |PLANA:0002095	neoblast | somatic cell	adult pluripotent stem cell|cNeoblast|clonogenic stem cell|pluripotent stem cell	Pluripotent piwi-1+ stem cells that self-renew, form expanding colonies and produce differentiating daughters that contribute to multiple organ systems. cNeoblasts are predicted to be broadly distributed across the anteroposterior axis of the adult worm.	PMID:16344473|PMID:19247960|PMID:20215344|PMID:21566185|PMID:21852957|PMID:21937596|PMID:22318224|PMID:22385657|PMID:22411224|PMID:22543868|PMID:22549959|PMID:22884275|PMID:22899852|PMID:23079596|PMID:23297191|PMID:23318641|PMID:23652002|PMID:23954785|PMID:24040508|PMID:24120894|PMID:24173799|PMID:25017721|PMID:25254346|PMID:25356635|PMID:26711341|PMID:27063937|PMID:27074666|PMID:27149082|PMID:27150006|PMID:27502555|PMID:27523733|PMID:27551436|PMID:28434803|PMID:29357350|PMID:29674431|PMID:29674432|PMID:29906446|PMID:30962434						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4499			PLANA:0000421|PLANA:0000143|PLANA:0000419|PLANA:0000140|PLANA:0004527|PLANA:0000142|PLANA:0000420|PLANA:0000141|PLANA:0000418	tail|ventral region|prepharyngeal region|anterior region|copulatory region|posterior region|parapharyngeal region|dorsal region|head	PLANA:0004517	blastomere	PLANA:0000006	Stage 6			PLANA:0000006|PLANA:0000214|PLANA:0000008|PLANA:0004504|PLANA:0000007|PLANA:0004503	Stage 6|juvenile|Stage 8|asexual adult|Stage 7|adult hermaphrodite																				
PLANA:0000047	collecting duct	PLANA:0000047	collecting duct	PLANA:0000113	tissue	collection duct	Non-ciliated tubules associated with the distal tubules, which cross the basement membrane and terminate in the dorsal epidermis.	PMID:26057828|PMID:27068018|PMID:29674431			http://purl.obolibrary.org/obo/plana/images/collectingduct.png	Depicted by field contains a diagram representing the protonephrida unit (top) as well as a 3D rendering of confocal data depicting the same. In the diagram, terminal flame cells and their corresponding cilia are in blues, the proximal tubule is in reds, the distal tubule is in greens while thecollecting duct is in purple. In the 3D rendering below the cilia (AcTub) are in blue, portions of the proximal tubule (slc6a-13) are in red while the distal tubule (slc6a-12) is in green.		Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4500	PLANA:0000088	renal system	PLANA:0000141|PLANA:0004527|PLANA:0000420|PLANA:0000140|PLANA:0000419|PLANA:0000142|PLANA:0000421|PLANA:0000418	dorsal region|copulatory region|parapharyngeal region|anterior region|prepharyngeal region|posterior region|tail|head							PLANA:0004504|PLANA:0004503|PLANA:0000214	asexual adult|adult hermaphrodite|juvenile					PLANA:0000053	distal tubule														
PLANA:0000048	diagonal muscle cell	PLANA:0000048	diagonal muscle cell	PLANA:0000101 |PLANA:0002095	muscle cell | somatic cell	diagonal fiber|diagonal muscle|diagonal muscle fiber	Body wall muscle fibers arrayed diagonally along the anteroposterior axis.	ISBN:9780070316607|PMID:23903188|PMID:26904543|PMID:27068018|PMID:28461239|PMID:28807897|PMID:30471994						Planarian_Anatomy	https://orcid.org/0000-0003-2569-1939 | https://orcid.org/0000-0002-7535-4517	PLANA:0000240	body wall musculature	PLANA:0004527|PLANA:0000141|PLANA:0000419|PLANA:0000140|PLANA:0000418|PLANA:0000143|PLANA:0000142|PLANA:0000420|PLANA:0000421	copulatory region|dorsal region|prepharyngeal region|anterior region|head|ventral region|posterior region|parapharyngeal region|tail							PLANA:0004504|PLANA:0000214|PLANA:0004503	asexual adult|juvenile|adult hermaphrodite																				
