term,label,definition
http://purl.obolibrary.org/obo/RO_0002412,immediately causally upstream of,"p is immediately causally upstream of q iff both (a) p immediately precedes q and (b) p is causally upstream of q. In addition, the output of p  must be an input of q."
http://purl.obolibrary.org/obo/PLANA_0000089,secondary gut branch,"Gut branches, originating from and connected to the primary gut branches, that extend laterally towards the body edge."
http://purl.obolibrary.org/obo/GO_0045835,negative regulation of meiotic nuclear division,"Any process that stops, prevents, or reduces the frequency, rate or extent of meiosis."
http://purl.obolibrary.org/obo/PLANA_0002137,intracellular granule,"Cytoplasmic part which forms a distinctive granular particle, which may or may not be visible using light microscopy."
http://purl.obolibrary.org/obo/RO_0002584,has part structure that is capable of,s 'has part structure that is capable of' p if and only if there exists some part x such that s 'has part' x and x 'capable of' p
http://purl.obolibrary.org/obo/BSPO_0000054,anatomical side,An anatomical region bounded by a plane perpendicular to an axis through the middle.
http://purl.obolibrary.org/obo/GO_0051327,meiotic M phase,"A cell cycle phase during which nuclear division occurs, and which is comprises the phases: prophase, metaphase, anaphase and telophase and occurs as part of a meiotic cell cycle."
http://purl.obolibrary.org/obo/BSPO_0000070,anatomical region,"A 3D region in space without well-defined compartmental boundaries; for example, the dorsal region of an ectoderm."
http://purl.obolibrary.org/obo/PLANA_0000102,anatomical region,A subdivision of an anatomical compartment.
http://purl.obolibrary.org/obo/GO_0043230,extracellular organelle,"Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."
http://purl.obolibrary.org/obo/PLANA_0007511,extracellular organelle,"Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."
http://purl.obolibrary.org/obo/UBERON_0007567,regenerating anatomical structure,An anatomical structure that is undergoing regeneration.
http://purl.obolibrary.org/obo/GO_0040019,positive regulation of embryonic development,"Any process that activates or increases the frequency, rate or extent of embryonic development."
http://purl.obolibrary.org/obo/PLANA_0000464,GABAergic neuron,Neurons that express glutamine decarboxylase.
http://purl.obolibrary.org/obo/PLANA_0003606,posterior fragment,A fragment encompassing all or part of the posterior region of the animal.
http://purl.obolibrary.org/obo/GO_0006996,organelle organization,"A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an organelle within a cell. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."
http://purl.obolibrary.org/obo/PLANA_0000084,posterior primary gut branch,The primary gut branches of the triclad gut lateral and posterior to the pharynx and pharyngeal pouch.
http://purl.obolibrary.org/obo/PLANA_0003226,anaphase spermatogonia,spermatogonium undergoing mitotic anaphase
http://purl.obolibrary.org/obo/PLANA_0002132,wedge wound,A wound resulting from the removal of a piece of tissue from the lateral margin at any given point that extends interiorly to more medial structures.
http://purl.obolibrary.org/obo/BSPO_0000379,dorsal surface,Anatomical surface that located on the dorsal side of the body or body part.
http://purl.obolibrary.org/obo/GO_0051322,anaphase,"The cell cycle phase, following metaphase, during which the chromosomes separate and migrate towards the poles of the spindle."
http://purl.obolibrary.org/obo/PLANA_0000427,multicellular anatomical structure,An anatomical structure that has more than one cell as a part.
http://purl.obolibrary.org/obo/PLANA_0000237,round spermatid,"A cyst of 8 interconnected spermatocytes undergoes meiosis, producing 32 haploid round spermatids. Round spermatids express protein kinase A, andundergo morphogenesis to produce mature sperm."
http://purl.obolibrary.org/obo/GO_0009790,embryo development,"The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."
http://purl.obolibrary.org/obo/PLANA_0000047,collecting duct,"Non-ciliated tubules associated with the distal tubules, which cross the basement membrane and terminate in the dorsal epidermis."
http://purl.obolibrary.org/obo/PLANA_0003601,trunk fragment,"A fragment derived from pre- and post-pharyngeal amputations, encompassing the pharynx and parapharyngeal region."
http://purl.obolibrary.org/obo/RO_0002352,input of,inverse of has input
http://purl.obolibrary.org/obo/RO_0002352,input of,inverse of has input
http://purl.obolibrary.org/obo/PLANA_0002077,plug amputation,"An amputation of tissue, usually though the whole depth of the animal encompassing both dorsal and ventral sides, often made with a biopsy punch."
http://purl.obolibrary.org/obo/PLANA_0003221,G1 phase spermatogonium,spermatogonium undergoing mitotic G1 phase
http://purl.obolibrary.org/obo/BSPO_0000374,basal surface,Anatomical surface that is located on the basal side of the body or body part.
http://purl.obolibrary.org/obo/PLANA_0000422,tail stripe,Medial region of the tail; the parenchymal space between the posterior primary gut branches.
http://purl.obolibrary.org/obo/PLANA_0000232,copulatory apparatus,"Accessory reproductive structures involved in copulation, egg capsule development and laying."
http://purl.obolibrary.org/obo/PLANA_0000042,anterior primary gut branch,"The single, central gut branch of the triclad gut anterior to the pharynx."
http://purl.obolibrary.org/obo/UBERON_0006983,anatomical point,"Non-material anatomical entity of zero dimension, which forms a boundary of an anatomical line or surface."
http://purl.obolibrary.org/obo/PLANA_0000005,Stage 5,"A stage of Smed embryonic development defined by a unique gene expression signature and morphology, 5-7 days post-egg capsule deposition at 20˚C. Organogenesis onset. Downregulation of early embryo enriched transcripts and birth of adult lineages within the blastomere population. Early embryonic gut formation continues. Yolk ingestion into the gut cavity."
http://purl.obolibrary.org/obo/PATO_0000001,quality,A dependent entity that inheres in a bearer by virtue of how the bearer is related to other entities
http://purl.obolibrary.org/obo/PATO_0000052,shape,"A morphological quality inhering in a bearer by virtue of the bearer's ratios of distances between its features (points, edges, surfaces and also holes etc)."
http://purl.obolibrary.org/obo/RO_0002500,causal agent in process,A relationship between a material entity and a process where the material entity has some causal role that influences the process
http://purl.obolibrary.org/obo/PLANA_0002035,eumelanin,The black pigment that gives non-neuronal pigment cells of the optic cup their characteristic color.
http://purl.obolibrary.org/obo/GO_0010647,positive regulation of cell communication,"Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."
http://purl.obolibrary.org/obo/BSPO_0000105,ipsilateral to,"On the same side as. For example, the left arm is ipsilateral to the left leg."
